ship_type,ship_id,ship_name,dwt,distance,period,lat,lon,dt,speed
Navigation,850625,BY NP,NA,19.959669838762565,curr,54.46468,18.7012,2016-12-14T10:09:01Z,0
Navigation,850625,BY NP,NA,19.959669838762565,prev,54.46484,18.70134,2016-12-14T02:51:02Z,0
Navigation,850632,P9 HYDRO METEO,NA,0,curr,54.41118,18.77667,2016-12-20T11:11:02Z,0
Navigation,850632,P9 HYDRO METEO,NA,0,prev,54.41118,18.77667,2016-12-20T11:09:02Z,0
Navigation,850641,BY HEL,NA,4432.992608580014,curr,54.57765,18.9449,2016-12-18T15:57:02Z,0
Navigation,850641,BY HEL,NA,4432.992608580014,prev,54.60226,18.89077,2016-12-18T15:55:02Z,0
Navigation,850644,BY GD,NA,195.97305279975666,curr,54.53455,18.66366,2016-12-14T16:07:02Z,0
Navigation,850644,BY GD,NA,195.97305279975666,prev,54.53282,18.66424,2016-12-14T16:05:08Z,0
Navigation,851186,ST.-PETERSBURG PT LE,NA,0,curr,59.8778,30.21639,2016-12-20T11:11:04Z,0
Navigation,851186,ST.-PETERSBURG PT LE,NA,0,prev,59.8778,30.21639,2016-12-20T11:11:03Z,0
Navigation,2288508,35,NA,0,curr,59.91144,30.04795,2016-12-20T11:11:04Z,0
Navigation,2288508,35,NA,0,prev,59.91144,30.04795,2016-12-20T11:11:03Z,0
Navigation,2288513,36,NA,0,curr,59.91244,30.04861,2016-12-20T11:11:04Z,0
Navigation,2288513,36,NA,0,prev,59.91244,30.04861,2016-12-20T11:11:03Z,0
Passenger,149677,PRINCESS ANASTASIA,4000,1300.7559018383654,curr,59.91213,30.04772,2016-12-20T04:45:04Z,123
Passenger,149677,PRINCESS ANASTASIA,4000,1300.7559018383654,prev,59.91652,30.02609,2016-12-20T04:43:04Z,121
Passenger,201103,STENA BALTICA,6200,4821.575926835178,curr,54.53783,18.7605,2016-12-14T19:57:02Z,178
Passenger,201103,STENA BALTICA,6200,4821.575926835178,prev,54.56133,18.82333,2016-12-14T19:55:01Z,182
Passenger,280027,SCOTTISH VIKING,7800,2282.106465153062,curr,54.78376,18.93119,2016-12-19T18:59:02Z,186
Passenger,280027,SCOTTISH VIKING,7800,2282.106465153062,prev,54.765,18.94562,2016-12-19T18:57:01Z,185
Passenger,315695,RUBIN,81,12.834441455505589,curr,54.3575,18.70433,2016-12-20T06:15:01Z,0
Passenger,315695,RUBIN,81,12.834441455505589,prev,54.35761,18.70439,2016-12-20T06:13:01Z,0
Passenger,315775,AGAT,83,54993.26440408738,curr,54.6465,19.83599,2016-12-17T12:27:03Z,109
Passenger,315775,AGAT,83,54993.26440408738,prev,54.5514,18.99818,2016-12-17T09:41:02Z,105
Passenger,319954,STENA DANICA,2950,21473.01712750196,curr,57.60029,11.63546,2016-12-14T15:23:05Z,174
Passenger,319954,STENA DANICA,2950,21473.01712750196,prev,57.70141,11.94293,2016-12-14T02:29:07Z,0
Passenger,320105,STENA VISION,4500,3113.6023197613918,curr,54.79681,18.75879,2016-12-14T15:47:02Z,166
Passenger,320105,STENA VISION,4500,3113.6023197613918,prev,54.79028,18.80602,2016-12-13T21:31:02Z,174
Passenger,320177,ORIGO,0,1104.2678326025016,curr,57.67888,11.78706,2016-12-14T16:47:06Z,86
Passenger,320177,ORIGO,0,1104.2678326025016,prev,57.67769,11.76862,2016-12-14T16:45:05Z,86
Passenger,320298,STENA JUTLANDICA,6559,19333.455931528864,curr,57.69179,11.90333,2016-12-14T10:09:05Z,85
Passenger,320298,STENA JUTLANDICA,6559,19333.455931528864,prev,57.60855,11.61805,2016-12-14T00:33:05Z,161
Passenger,320546,HAMNEN,NA,3321.78549287227,curr,57.68424,11.86022,2016-12-14T10:09:05Z,72
Passenger,320546,HAMNEN,NA,3321.78549287227,prev,57.69351,11.91335,2016-12-14T02:29:07Z,0
Passenger,320712,NORDO III,94,1771.2299439078465,curr,57.76962,11.62356,2016-12-14T15:43:05Z,89
Passenger,320712,NORDO III,94,1771.2299439078465,prev,57.75609,11.63932,2016-12-14T15:41:05Z,110
Passenger,320717,VESTA,50,5466.408252220097,curr,57.65069,11.79239,2016-12-14T10:09:05Z,0
Passenger,320717,VESTA,50,5466.408252220097,prev,57.60153,11.79194,2016-12-13T19:21:05Z,89
Passenger,320839,ALVSNABBEN 5,35,2569.781929651764,curr,57.71219,11.96432,2016-12-20T09:33:04Z,48
Passenger,320839,ALVSNABBEN 5,35,2569.781929651764,prev,57.70218,11.92533,2016-12-20T09:11:08Z,97
Passenger,320843,ALVSNABBEN 4,NA,2222.584967530139,curr,57.69279,11.91155,2016-12-20T09:31:05Z,0
Passenger,320843,ALVSNABBEN 4,NA,2222.584967530139,prev,57.70351,11.94312,2016-12-20T09:11:08Z,92
Passenger,321088,ADA,700,2154.9404415511785,curr,57.69927,11.66946,2016-12-16T15:51:05Z,50
Passenger,321088,ADA,700,2154.9404415511785,prev,57.70795,11.70189,2016-12-16T15:43:05Z,43
Passenger,321089,BEDA,820,2322.882697039727,curr,57.70813,11.70251,2016-12-14T10:09:05Z,0
Passenger,321089,BEDA,820,2322.882697039727,prev,57.69883,11.6675,2016-12-14T02:19:05Z,0
Passenger,321092,GOTA,820,2321.403004763316,curr,57.6987,11.66765,2016-12-20T09:31:05Z,0
Passenger,321092,GOTA,820,2321.403004763316,prev,57.70813,11.70251,2016-12-20T09:11:05Z,0
Passenger,321093,MARIE,820,2327.0719307665527,curr,57.69866,11.6676,2016-12-20T10:27:05Z,1
Passenger,321093,MARIE,820,2327.0719307665527,prev,57.70815,11.70251,2016-12-20T10:11:05Z,0
Passenger,321197,NYA SKARGARDEN,NA,886.8920531591187,curr,57.71055,11.95918,2016-12-16T18:59:05Z,60
Passenger,321197,NYA SKARGARDEN,NA,886.8920531591187,prev,57.70426,11.95,2016-12-16T18:57:07Z,73
Passenger,321587,ARLAN,50,5247.540274303543,curr,57.60499,11.79455,2016-12-20T09:31:05Z,65
Passenger,321587,ARLAN,50,5247.540274303543,prev,57.64459,11.84249,2016-12-20T09:11:08Z,89
Passenger,321589,ALVSNABBEN 3,NA,952.9605536006718,curr,57.70527,11.93951,2016-12-17T17:13:06Z,46
Passenger,321589,ALVSNABBEN 3,NA,952.9605536006718,prev,57.70613,11.95547,2016-12-17T17:11:07Z,32
Passenger,321593,YLVA,50,5842.746151491825,curr,57.66191,11.84173,2016-12-14T11:03:06Z,36
Passenger,321593,YLVA,50,5842.746151491825,prev,57.61589,11.79435,2016-12-14T02:29:05Z,0
Passenger,321595,VIPAN,42,2072.85855744091,curr,57.68047,11.84791,2016-12-17T11:31:05Z,115
Passenger,321595,VIPAN,42,2072.85855744091,prev,57.66312,11.83516,2016-12-17T11:29:07Z,168
Passenger,321597,SKARVEN,0,1448.366121561608,curr,57.66648,11.81299,2016-12-17T11:15:06Z,126
Passenger,321597,SKARVEN,0,1448.366121561608,prev,57.65436,11.80407,2016-12-17T11:13:07Z,102
Passenger,321599,SILVERTARNAN,0,5274.683920905998,curr,57.61813,11.80647,2016-12-14T10:09:05Z,112
Passenger,321599,SILVERTARNAN,0,5274.683920905998,prev,57.66155,11.84216,2016-12-14T02:29:05Z,1
Passenger,321601,FROJA,0,33.18313082244849,curr,57.98953,11.69569,2016-12-16T08:37:05Z,1
Passenger,321601,FROJA,0,33.18313082244849,prev,57.98974,11.69609,2016-12-16T08:35:05Z,1
Passenger,321641,FJORDSKAR,NA,2410.8140566921975,curr,57.62082,11.76727,2016-12-14T10:09:05Z,0
Passenger,321641,FJORDSKAR,NA,2410.8140566921975,prev,57.6057,11.79628,2016-12-14T02:29:05Z,0
Passenger,321994,SVANEN WEST,NA,1007.7609698547947,curr,57.67707,11.65862,2016-12-17T14:27:05Z,74
Passenger,321994,SVANEN WEST,NA,1007.7609698547947,prev,57.67706,11.67557,2016-12-17T14:25:05Z,75
Passenger,322073,ALV VIRA AV GOTEBORG,0,6.7766756573080995,curr,57.70451,11.93952,2016-12-18T00:15:06Z,1
Passenger,322073,ALV VIRA AV GOTEBORG,0,6.7766756573080995,prev,57.70457,11.93954,2016-12-18T00:13:05Z,1
Passenger,322150,DIANA,NA,788.9016767788155,curr,57.6852,11.8504,2016-12-15T19:11:05Z,53
Passenger,322150,DIANA,NA,788.9016767788155,prev,57.68612,11.86356,2016-12-15T19:09:07Z,51
Passenger,322167,VIVI,170,1195.1999738933062,curr,57.70139,11.6742,2016-12-20T05:25:05Z,89
Passenger,322167,VIVI,170,1195.1999738933062,prev,57.7056,11.69271,2016-12-20T05:23:05Z,91
Passenger,322168,SVANHILD,150,874.3266603203489,curr,57.71309,11.68985,2016-12-20T10:27:05Z,0
Passenger,322168,SVANHILD,150,874.3266603203489,prev,57.70887,11.70227,2016-12-20T10:11:05Z,0
Passenger,322185,TRUBADUREN,51,1520.5433508276608,curr,57.6518,11.82213,2016-12-14T19:57:05Z,56
Passenger,322185,TRUBADUREN,51,1520.5433508276608,prev,57.63822,11.81913,2016-12-14T19:55:07Z,56
Passenger,323010,SILVANA,NA,3.7826585178015053,curr,57.68147,11.64524,2016-12-13T12:53:05Z,0
Passenger,323010,SILVANA,NA,3.7826585178015053,prev,57.68144,11.64527,2016-12-13T12:51:05Z,0
Passenger,323289,CARL MICHAEL BELLMAN,0,3189.8819099822126,curr,57.70021,11.9236,2016-12-19T12:59:05Z,102
Passenger,323289,CARL MICHAEL BELLMAN,0,3189.8819099822126,prev,57.68652,11.87643,2016-12-19T12:55:04Z,100
Passenger,323301,ST ERIK,NA,1354.6201392505036,curr,57.68953,11.89931,2016-12-17T15:11:06Z,88
Passenger,323301,ST ERIK,NA,1354.6201392505036,prev,57.68629,11.87734,2016-12-17T15:09:07Z,85
Passenger,327507,STENA GERMANICA,10670,2086.933573992499,curr,57.67359,11.79963,2016-12-19T07:37:05Z,152
Passenger,327507,STENA GERMANICA,10670,2086.933573992499,prev,57.66095,11.77369,2016-12-19T07:35:05Z,162
Passenger,327562,STENA SCANDINAVICA,12200,1696.417495567255,curr,57.65563,11.74008,2016-12-18T18:27:06Z,131
Passenger,327562,STENA SCANDINAVICA,12200,1696.417495567255,prev,57.65953,11.76765,2016-12-18T18:25:05Z,129
Passenger,347999,NIDA,NA,76.49467870170757,curr,54.6377,19.89132,2016-12-20T10:25:02Z,36
Passenger,347999,NIDA,NA,76.49467870170757,prev,54.63838,19.8915,2016-12-20T10:17:03Z,0
Passenger,348160,MOSKVA-3,NA,12.996493063390046,curr,59.95499,30.27133,2016-12-20T10:41:03Z,2
Passenger,348160,MOSKVA-3,NA,12.996493063390046,prev,59.95501,30.27156,2016-12-20T10:37:03Z,3
Passenger,348318,DUNAEVSKIY,NA,5.5838588164625875,curr,59.85643,30.49589,2016-12-19T11:19:05Z,0
Passenger,348318,DUNAEVSKIY,NA,5.5838588164625875,prev,59.85643,30.49599,2016-12-19T11:17:04Z,0
Passenger,349350,VIKING HELGI,NA,14.068978084271226,curr,59.91043,30.23092,2016-12-18T23:31:03Z,0
Passenger,349350,VIKING HELGI,NA,14.068978084271226,prev,59.91055,30.23084,2016-12-18T23:29:05Z,0
Passenger,349456,VIKING INGVAR,NA,8.503179671492097,curr,59.91079,30.22502,2016-12-19T09:21:04Z,0
Passenger,349456,VIKING INGVAR,NA,8.503179671492097,prev,59.91083,30.22489,2016-12-19T09:19:05Z,0
Passenger,353350,PATRIA SEAWAYS,4758,5543.793419992755,curr,55.72917,21.03533,2016-12-20T10:57:06Z,148
Passenger,353350,PATRIA SEAWAYS,4758,5543.793419992755,prev,55.73167,20.9469,2016-12-20T10:45:06Z,149
Passenger,353411,OPTIMA SEAWAYS,7500,5177.296499791724,curr,55.73611,20.84492,2016-12-14T19:57:06Z,181
Passenger,353411,OPTIMA SEAWAYS,7500,5177.296499791724,prev,55.73363,20.9275,2016-12-14T19:55:06Z,184
Passenger,353525,VICTORIA SEAWAYS,8500,3019.191621677433,curr,55.73063,20.81393,2016-12-19T13:05:06Z,223
Passenger,353525,VICTORIA SEAWAYS,8500,3019.191621677433,prev,55.70357,20.8179,2016-12-17T19:43:06Z,213
Passenger,353594,REGINA SEAWAYS,7500,4146.267695821976,curr,55.72449,21.02488,2016-12-14T19:57:06Z,217
Passenger,353594,REGINA SEAWAYS,7500,4146.267695821976,prev,55.72519,21.09108,2016-12-14T19:55:06Z,62
Passenger,353650,ATHENA SEAWAYS,8500,2729.8092511941327,curr,55.73615,20.95727,2016-12-15T19:35:07Z,171
Passenger,353650,ATHENA SEAWAYS,8500,2729.8092511941327,prev,55.73215,21.00029,2016-12-15T19:33:05Z,167
Passenger,373778,STENA SPIRIT,4500,13719.904354789946,curr,54.79433,18.69187,2016-12-17T04:37:02Z,160
Passenger,373778,STENA SPIRIT,4500,13719.904354789946,prev,54.79627,18.90587,2016-12-16T10:01:02Z,176
Passenger,376082,M/F WAWEL,3501,3531.218008999639,curr,54.79806,18.87984,2016-12-19T08:39:02Z,163
Passenger,376082,M/F WAWEL,3501,3531.218008999639,prev,54.79173,18.93382,2016-12-17T18:55:02Z,170
Passenger,1037103,GLOMAR WAVE,1321,9720.25362098745,curr,54.51115,18.7081,2016-12-14T10:09:01Z,0
Passenger,1037103,GLOMAR WAVE,1321,9720.25362098745,prev,54.52425,18.5592,2016-12-14T02:29:07Z,0
Passenger,1081005,LINDA,120,2963.7056484169548,curr,57.77127,11.62132,2016-12-20T11:11:05Z,0
Passenger,1081005,LINDA,120,2963.7056484169548,prev,57.74679,11.64108,2016-12-20T10:59:05Z,96
Passenger,1085676,ULRIKA,203,2042.6409167622346,curr,57.75909,11.62117,2016-12-20T09:47:05Z,88
Passenger,1085676,ULRIKA,203,2042.6409167622346,prev,57.74446,11.64199,2016-12-20T09:37:05Z,1
Passenger,1088282,BURO,15,2313.2229531571447,curr,57.69633,11.6896,2016-12-20T09:31:05Z,81
Passenger,1088282,BURO,15,2313.2229531571447,prev,57.71231,11.66467,2016-12-20T09:11:05Z,87
Passenger,1104090,POLSTJERNAN,0,1465.1171783119755,curr,57.71171,11.68323,2016-12-14T10:09:05Z,12
Passenger,1104090,POLSTJERNAN,0,1465.1171783119755,prev,57.711,11.6586,2016-12-14T02:29:05Z,0
Passenger,1155907,GOTA II,0,3595.31374472549,curr,57.65084,11.79274,2016-12-20T09:31:05Z,1
Passenger,1155907,GOTA II,0,3595.31374472549,prev,57.64394,11.85177,2016-12-20T09:11:08Z,55
Passenger,1964978,ALVELI,NA,960.2846737936588,curr,57.705,11.94017,2016-12-16T13:25:05Z,47
Passenger,1964978,ALVELI,NA,960.2846737936588,prev,57.70588,11.95625,2016-12-16T13:21:08Z,15
Passenger,2795623,ALVFRIDA,NA,963.3223238822384,curr,57.7046,11.94027,2016-12-15T06:17:06Z,57
Passenger,2795623,ALVFRIDA,NA,963.3223238822384,prev,57.70587,11.95631,2016-12-15T06:15:08Z,1
Passenger,3351571,HAVSORNEN,NA,1633.6367828258997,curr,57.67397,11.68206,2016-12-15T11:27:06Z,147
Passenger,3351571,HAVSORNEN,NA,1633.6367828258997,prev,57.65982,11.68945,2016-12-15T11:25:05Z,148
Passenger,3363948,LYRON,NA,1.6283744248556662,curr,57.66145,11.84163,2016-12-13T14:53:06Z,0
Passenger,3363948,LYRON,NA,1.6283744248556662,prev,57.66144,11.84161,2016-12-13T14:51:08Z,0
Passenger,3795001,HAKEFJORD,NA,143.10545424843383,curr,57.9295,11.60198,2016-12-20T11:11:05Z,0
Passenger,3795001,HAKEFJORD,NA,143.10545424843383,prev,57.93035,11.60016,2016-12-20T07:13:04Z,83
Passenger,4158211,DROTT AF DYRON,NA,909.33583285338,curr,57.7439,11.66121,2016-12-16T09:07:05Z,72
Passenger,4158211,DROTT AF DYRON,NA,909.33583285338,prev,57.75201,11.65924,2016-12-16T09:05:05Z,75
Passenger,4353709,KONEVETS,NA,7.132153901266262,curr,59.85481,30.49728,2016-12-20T10:27:04Z,0
Passenger,4353709,KONEVETS,NA,7.132153901266262,prev,59.85476,30.49736,2016-12-20T10:17:04Z,0
Passenger,4354379,FITTER W,NA,6.22035199061601,curr,59.88393,30.22508,2016-12-14T10:13:03Z,0
Passenger,4354379,FITTER W,NA,6.22035199061601,prev,59.88388,30.22513,2016-12-14T10:11:05Z,0
Passenger,4633113,TOLL,NA,9.663772887218187,curr,54.36518,18.66378,2016-12-13T23:41:02Z,0
Passenger,4633113,TOLL,NA,9.663772887218187,prev,54.36521,18.66392,2016-12-13T23:39:01Z,0
Pleasure,190564,CELESTE OF SOLENT,NA,8.937126318839239,curr,57.67095,11.84949,2016-12-15T00:17:05Z,0
Pleasure,190564,CELESTE OF SOLENT,NA,8.937126318839239,prev,57.67101,11.84939,2016-12-15T00:15:08Z,0
Pleasure,316076,LE VOYAGEUR,NA,11.506664339802777,curr,54.36809,18.77848,2016-12-19T22:45:01Z,0
Pleasure,316076,LE VOYAGEUR,NA,11.506664339802777,prev,54.36806,18.77865,2016-12-19T22:43:02Z,0
Pleasure,316153,CHA-10,NA,11073.660261032603,curr,54.78913,18.59412,2016-12-17T04:29:08Z,59
Pleasure,316153,CHA-10,NA,11073.660261032603,prev,54.79719,18.42195,2016-12-16T12:45:08Z,28
Pleasure,316232,ANNA MARIA,NA,7.405048166005245,curr,54.69701,18.67608,2016-12-17T09:03:01Z,0
Pleasure,316232,ANNA MARIA,NA,7.405048166005245,prev,54.69707,18.67603,2016-12-17T09:01:08Z,0
Pleasure,316280,JUNA,NA,12.545352035400235,curr,54.51795,18.55228,2016-12-19T11:43:06Z,0
Pleasure,316280,JUNA,NA,12.545352035400235,prev,54.51805,18.55237,2016-12-19T11:41:06Z,0
Pleasure,316312,FILIPPO,NA,21.917097601797025,curr,54.35801,18.77933,2016-12-19T08:35:02Z,4
Pleasure,316312,FILIPPO,NA,21.917097601797025,prev,54.35782,18.779419999999998,2016-12-19T08:33:02Z,6
Pleasure,316404,KAPITAN BORCHARDT,NA,15.14460127422103,curr,54.69592,18.67635,2016-12-19T09:27:01Z,6
Pleasure,316404,KAPITAN BORCHARDT,NA,15.14460127422103,prev,54.69582,18.67619,2016-12-19T09:25:07Z,0
Pleasure,316468,ORKA HEL,NA,0,curr,54.79654,18.42666,2016-12-18T05:49:06Z,95
Pleasure,316468,ORKA HEL,NA,0,prev,54.79654,18.42666,2016-12-18T05:47:07Z,95
Pleasure,316482,WYSPA SZCZESCIA,NA,53.775483107447386,curr,54.51776,18.55076,2016-12-16T16:13:07Z,1
Pleasure,316482,WYSPA SZCZESCIA,NA,53.775483107447386,prev,54.51793,18.54998,2016-12-16T16:11:07Z,0
Pleasure,316513,MAGNUS ZAREMBA,NA,9.300089387792214,curr,54.36006,18.66609,2016-12-18T14:51:02Z,0
Pleasure,316513,MAGNUS ZAREMBA,NA,9.300089387792214,prev,54.36012,18.66599,2016-12-18T14:49:02Z,0
Pleasure,316558,ANKAWER IV,NA,8.022593100162233,curr,54.36734,18.77858,2016-12-13T15:27:02Z,1
Pleasure,316558,ANKAWER IV,NA,8.022593100162233,prev,54.36741,18.77855,2016-12-13T15:25:01Z,0
Pleasure,316664,DAR MLODZIEZY,667,11.286809964266723,curr,54.51931,18.5586,2016-12-13T17:37:08Z,1
Pleasure,316664,DAR MLODZIEZY,667,11.286809964266723,prev,54.51921,18.55857,2016-12-13T17:35:06Z,0
Pleasure,317163,ZAWISZA CZARNY,NA,179870.30614867338,curr,55.99943,20.87371,2016-12-15T23:53:07Z,60
Pleasure,317163,ZAWISZA CZARNY,NA,179870.30614867338,prev,54.79242,18.97705,2016-12-13T18:37:02Z,73
Pleasure,317205,MUSASHI M,NA,0,curr,54.51734,18.55065,2016-12-14T12:59:07Z,0
Pleasure,317205,MUSASHI M,NA,0,prev,54.51734,18.55065,2016-12-14T12:57:07Z,0
Pleasure,319865,FURUNO SVERIGE AB,NA,13.213012862462385,curr,57.66349,11.94331,2016-12-16T10:01:05Z,0
Pleasure,319865,FURUNO SVERIGE AB,NA,13.213012862462385,prev,57.66339,11.94319,2016-12-16T09:59:08Z,0
Pleasure,320210,WALONA,0,1604.0357071709857,curr,57.69901,11.91768,2016-12-16T17:21:05Z,83
Pleasure,320210,WALONA,0,1604.0357071709857,prev,57.70317,11.94353,2016-12-16T17:15:11Z,87
Pleasure,321183,EAGLE,NA,54.52828342714819,curr,57.60266,11.91622,2016-12-16T08:57:06Z,7
Pleasure,321183,EAGLE,NA,54.52828342714819,prev,57.60223,11.91666,2016-12-16T08:55:08Z,55
Pleasure,321669,"NAWICA TRAINING SHIP",NA,456.1580118040239,curr,57.67041,11.84201,2016-12-13T13:29:05Z,64
Pleasure,321669,"NAWICA TRAINING SHIP",NA,456.1580118040239,prev,57.67104,11.84959,2016-12-13T13:27:09Z,35
Pleasure,321697,CHESS ARCONA400,NA,24.81397101680312,curr,57.69837,11.78723,2016-12-17T23:47:06Z,1
Pleasure,321697,CHESS ARCONA400,NA,24.81397101680312,prev,57.69859,11.7873,2016-12-17T23:45:05Z,1
Pleasure,321701,EXTREMARIUM,NA,0,curr,57.70559,11.65843,2016-12-14T10:55:06Z,0
Pleasure,321701,EXTREMARIUM,NA,0,prev,57.70559,11.65843,2016-12-13T23:43:06Z,0
Pleasure,321727,MANDALAY,NA,8.321501919791444,curr,57.68657,11.88625,2016-12-19T21:39:04Z,1
Pleasure,321727,MANDALAY,NA,8.321501919791444,prev,57.68657,11.88639,2016-12-19T21:37:08Z,0
Pleasure,321786,PIMPIM,NA,5323.778739916587,curr,57.88073,11.603,2016-12-19T11:01:05Z,51
Pleasure,321786,PIMPIM,NA,5323.778739916587,prev,57.83287,11.60054,2016-12-17T12:15:05Z,70
Pleasure,322000,PENTA 80,NA,6014.998554975807,curr,57.71004,11.6957,2016-12-13T12:51:05Z,340
Pleasure,322000,PENTA 80,NA,6014.998554975807,prev,57.76413,11.69696,2016-12-13T12:49:06Z,349
Pleasure,322393,KRISTINA 5,NA,13.812461571271488,curr,57.65931,11.85128,2016-12-13T22:21:05Z,0
Pleasure,322393,KRISTINA 5,NA,13.812461571271488,prev,57.65943,11.85122,2016-12-13T22:19:08Z,0
Pleasure,322451,SEA WIND,NA,1234.88352690456,curr,57.67896,11.77213,2016-12-16T12:57:05Z,52
Pleasure,322451,SEA WIND,NA,1234.88352690456,prev,57.67908,11.7929,2016-12-16T12:55:05Z,42
Pleasure,322667,ATLANTICA,NA,12.360739341374266,curr,57.68675,11.88772,2016-12-16T23:45:05Z,0
Pleasure,322667,ATLANTICA,NA,12.360739341374266,prev,57.68664,11.88775,2016-12-16T23:43:07Z,0
Pleasure,322861,SAXKRAN NR 2,NA,4100.707240230988,curr,57.69159,11.82292,2016-12-14T10:09:05Z,0
Pleasure,322861,SAXKRAN NR 2,NA,4100.707240230988,prev,57.691,11.89191,2016-12-14T02:29:07Z,0
Pleasure,322884,HARMONIE II,NA,0,curr,57.89077,11.68546,2016-12-17T08:15:06Z,0
Pleasure,322884,HARMONIE II,NA,0,prev,57.89077,11.68546,2016-12-17T08:13:05Z,0
Pleasure,323000,OM II AF GOTEBORG,NA,8.194378589279532,curr,57.66657,11.84831,2016-12-14T21:53:05Z,0
Pleasure,323000,OM II AF GOTEBORG,NA,8.194378589279532,prev,57.66663,11.84839,2016-12-14T21:51:09Z,0
Pleasure,323198,TOOTIKI,NA,640.2679193177435,curr,57.65882,11.66803,2016-12-16T09:07:05Z,53
Pleasure,323198,TOOTIKI,NA,640.2679193177435,prev,57.65703,11.67826,2016-12-16T09:05:05Z,53
Pleasure,323258,EBBA HARD,NA,12.36058930669621,curr,57.70778,11.6594,2016-12-20T00:01:05Z,0
Pleasure,323258,EBBA HARD,NA,12.36058930669621,prev,57.70789,11.65943,2016-12-19T23:59:05Z,0
Pleasure,323271,EMM XXIII M23,NA,21.391099571686816,curr,57.72092,11.98135,2016-12-16T23:19:05Z,0
Pleasure,323271,EMM XXIII M23,NA,21.391099571686816,prev,57.72108,11.98115,2016-12-16T23:17:08Z,0
Pleasure,323316,LA DOLCE VITA,NA,3.7312743022107253,curr,57.73351,11.65872,2016-12-13T11:37:05Z,0
Pleasure,323316,LA DOLCE VITA,NA,3.7312743022107253,prev,57.7335,11.65878,2016-12-13T11:35:05Z,0
Pleasure,323838,YANIKI IV,NA,566.4320605651394,curr,57.683,11.86249,2016-12-17T10:13:06Z,48
Pleasure,323838,YANIKI IV,NA,566.4320605651394,prev,57.68073,11.85396,2016-12-17T10:11:08Z,53
Pleasure,323930,MARY SWE,NA,473.01560546298674,curr,57.91661,11.60639,2016-12-18T13:05:06Z,42
Pleasure,323930,MARY SWE,NA,473.01560546298674,prev,57.92041,11.60999,2016-12-18T13:03:05Z,42
Pleasure,324024,MARISSA,NA,8.192185192065057,curr,57.69543,11.66487,2016-12-15T15:25:05Z,0
Pleasure,324024,MARISSA,NA,8.192185192065057,prev,57.69537,11.66495,2016-12-15T15:23:06Z,0
Pleasure,324029,GISELE,NA,45.077024705464844,curr,57.70065,11.788,2016-12-17T12:29:05Z,0
Pleasure,324029,GISELE,NA,45.077024705464844,prev,57.70028,11.78831,2016-12-17T12:27:06Z,0
Pleasure,324125,FLORO/HAMBURGSUND,NA,112.70649374056184,curr,57.60022,11.79387,2016-12-18T12:05:05Z,0
Pleasure,324125,FLORO/HAMBURGSUND,NA,112.70649374056184,prev,57.60063,11.79214,2016-12-18T12:03:05Z,40
Pleasure,324477,JEWEL,NA,14.379504219035901,curr,57.61923,11.92581,2016-12-15T03:03:05Z,1
Pleasure,324477,JEWEL,NA,14.379504219035901,prev,57.61911,11.92572,2016-12-15T03:01:08Z,0
Pleasure,324603,LOUISE,NA,2271.0348544429016,curr,57.60544,11.89251,2016-12-19T13:57:05Z,223
Pleasure,324603,LOUISE,NA,2271.0348544429016,prev,57.60969,11.85522,2016-12-19T13:55:07Z,224
Pleasure,324703,ISADORA,NA,4865.301388313512,curr,57.66204,11.84554,2016-12-17T16:27:05Z,18
Pleasure,324703,ISADORA,NA,4865.301388313512,prev,57.62461,11.8032,2016-12-17T16:25:08Z,58
Pleasure,324986,AQUILA,NA,7424.000708222468,curr,57.662,11.84525,2016-12-14T10:09:05Z,0
Pleasure,324986,AQUILA,NA,7424.000708222468,prev,57.60107,11.79426,2016-12-14T02:29:05Z,0
Pleasure,324990,PAULA,NA,37.01555995510675,curr,57.70039,11.91803,2016-12-15T08:57:05Z,2
Pleasure,324990,PAULA,NA,37.01555995510675,prev,57.70009,11.9183,2016-12-15T08:55:06Z,2
Pleasure,325042,HIFLYER,NA,13.396187030470545,curr,57.70541,11.65817,2016-12-14T17:01:06Z,0
Pleasure,325042,HIFLYER,NA,13.396187030470545,prev,57.70553,11.65819,2016-12-14T16:59:05Z,0
Pleasure,325070,BLUE ADVENTURE,NA,28.556277643305293,curr,57.71135,11.94941,2016-12-16T02:51:06Z,0
Pleasure,325070,BLUE ADVENTURE,NA,28.556277643305293,prev,57.7111,11.9493,2016-12-16T02:49:08Z,1
Pleasure,325291,PENTA 60,NA,13.210045616061395,curr,57.69141,11.76896,2016-12-14T23:55:05Z,0
Pleasure,325291,PENTA 60,NA,13.210045616061395,prev,57.69131,11.76908,2016-12-14T23:53:05Z,0
Pleasure,325635,PENTA 81,NA,11666.594486940563,curr,57.9337,11.60542,2016-12-18T09:09:05Z,284
Pleasure,325635,PENTA 81,NA,11666.594486940563,prev,57.82878,11.60581,2016-12-18T08:51:05Z,234
Pleasure,325995,STORMFAGEL,NA,5.685291737983602,curr,57.70513,11.66091,2016-12-16T00:17:05Z,0
Pleasure,325995,STORMFAGEL,NA,5.685291737983602,prev,57.70518,11.66089,2016-12-16T00:15:05Z,0
Pleasure,326015,MARELD,NA,2.2238985317819537,curr,57.66805,11.84517,2016-12-19T12:59:05Z,0
Pleasure,326015,MARELD,NA,2.2238985317819537,prev,57.66803,11.84517,2016-12-19T12:55:04Z,0
